"antiquewhite2"	"black"	"blue"	"blue4"	"blueviolet"	"brown"	"coral"	"coral3"	"cyan"	"darkgreen"	"darkgrey"	"darkmagenta"	"darkolivegreen"	"darkolivegreen2"	"darkorange"	"darkred"	"darkseagreen3"	"darkturquoise"	"deeppink"	"firebrick3"	"green"	"greenyellow"	"grey"	"grey60"	"honeydew"	"indianred3"	"lavenderblush2"	"lightblue4"	"lightcyan"	"lightcyan1"	"lightgreen"	"lightpink2"	"lightpink3"	"lightslateblue"	"lightsteelblue1"	"lightyellow"	"magenta"	"magenta3"	"magenta4"	"mediumpurple1"	"mediumpurple3"	"mediumpurple4"	"midnightblue"	"navajowhite"	"navajowhite1"	"orange"	"orangered1"	"orangered4"	"paleturquoise"	"palevioletred1"	"palevioletred2"	"pink"	"pink4"	"plum1"	"plum4"	"purple"	"red"	"royalblue"	"saddlebrown"	"salmon"	"salmon1"	"salmon2"	"sienna3"	"sienna4"	"skyblue"	"skyblue3"	"skyblue4"	"steelblue"	"tan"	"tan4"	"thistle"	"thistle3"	"thistle4"	"turquoise"	"violet"	"white"	"yellow"	"yellow3"	"yellowgreen"
"646"	NA	NA	9392	NA	NA	64343	NA	NA	80263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22900	25807	NA	151887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7776	NA	NA	NA	NA	57674	NA	NA	NA	NA	NA	NA	NA	NA	NA	6337	NA	NA	NA	134353	146542	NA	NA	642852	NA	NA	NA	NA	NA	NA	NA	NA	200958	NA	NA	NA	NA	10840	NA	NA	955	NA	NA
"647"	NA	NA	84171	NA	NA	2132	NA	NA	2710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23518	894	NA	11043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54538	NA	NA	NA	NA	6737	NA	NA	NA	NA	NA	NA	NA	NA	NA	51320	NA	NA	NA	101927021	10645	NA	NA	100131434	NA	NA	NA	NA	NA	NA	NA	NA	2260	NA	NA	NA	NA	57449	NA	NA	51303	NA	NA
"648"	NA	NA	100507421	NA	NA	5286	NA	NA	23250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51466	2086	NA	26263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	440149	NA	NA	NA	NA	963	NA	NA	NA	NA	NA	NA	NA	NA	NA	634	NA	NA	NA	9542	51531	NA	NA	9669	NA	NA	NA	NA	NA	NA	NA	NA	55425	NA	NA	NA	NA	223082	NA	NA	10801	NA	NA
"649"	NA	NA	56899	NA	NA	11342	NA	NA	401577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58986	4919	NA	85001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7389	NA	NA	NA	NA	55005	NA	NA	NA	NA	NA	NA	NA	NA	NA	55388	NA	NA	NA	10395	100128281	NA	NA	85459	NA	NA	NA	NA	NA	NA	NA	NA	9520	NA	NA	NA	NA	11257	NA	NA	57655	NA	NA
"650"	NA	NA	23272	NA	NA	414777	NA	NA	440738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8111	171546	NA	94121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	898	NA	NA	NA	NA	3105	NA	NA	NA	NA	NA	NA	NA	NA	NA	2982	NA	NA	NA	26273	6328	NA	NA	56052	NA	NA	NA	NA	NA	NA	NA	NA	6814	NA	NA	NA	NA	79969	NA	NA	5544	NA	NA
"651"	NA	NA	23363	NA	NA	10558	NA	NA	92906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8195	9502	NA	100190986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5586	NA	NA	NA	NA	51538	NA	NA	NA	NA	NA	NA	NA	NA	NA	9229	NA	NA	NA	100652770	79922	NA	NA	101928869	NA	NA	NA	NA	NA	NA	NA	NA	29078	NA	NA	NA	NA	55349	NA	NA	9487	NA	NA
"652"	NA	NA	145773	NA	NA	54505	NA	NA	127933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4043	58517	NA	91661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8840	NA	NA	NA	NA	55737	NA	NA	NA	NA	NA	NA	NA	NA	NA	157313	NA	NA	NA	867	6625	NA	NA	101593348	NA	NA	NA	NA	NA	NA	NA	NA	284086	NA	NA	NA	NA	22995	NA	NA	2185	NA	NA
"653"	NA	NA	157310	NA	NA	54602	NA	NA	5203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8642	10489	NA	10097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80086	NA	NA	NA	NA	3430	NA	NA	NA	NA	NA	NA	NA	NA	NA	140690	NA	NA	NA	220064	29889	NA	NA	9333	NA	NA	NA	NA	NA	NA	NA	NA	1629	NA	NA	NA	NA	6143	NA	NA	5315	NA	NA
"654"	NA	NA	8828	NA	NA	83544	NA	NA	254173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79982	4070	NA	7750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23360	NA	NA	NA	NA	4493	NA	NA	NA	NA	NA	NA	NA	NA	NA	113026	NA	NA	NA	51455	10111	NA	NA	31	NA	NA	NA	NA	NA	NA	NA	NA	6595	NA	NA	NA	NA	23162	NA	NA	26119	NA	NA
"655"	NA	NA	6926	NA	NA	9125	NA	NA	100506127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29896	8131	NA	9240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54453	NA	NA	NA	NA	58475	NA	NA	NA	NA	NA	NA	NA	NA	NA	91734	NA	NA	NA	144766	7011	NA	NA	3954	NA	NA	NA	NA	NA	NA	NA	NA	144108	NA	NA	NA	NA	54502	NA	NA	9611	NA	NA
"656"	NA	NA	375323	NA	NA	528	NA	NA	8819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22880	80124	NA	27246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84902	NA	NA	NA	NA	2767	NA	NA	NA	NA	NA	NA	NA	NA	NA	80161	NA	NA	NA	23530	4804	NA	NA	257101	NA	NA	NA	NA	NA	NA	NA	NA	79175	NA	NA	NA	NA	333926	NA	NA	60468	NA	NA
"657"	NA	NA	4487	NA	NA	11320	NA	NA	79884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57542	81573	NA	2628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	255403	NA	NA	NA	NA	27242	NA	NA	NA	NA	NA	NA	NA	NA	NA	282616	NA	NA	NA	388591	4653	NA	NA	29091	NA	NA	NA	NA	NA	NA	NA	NA	113612	NA	NA	NA	NA	6210	NA	NA	6426	NA	NA
"658"	NA	NA	340719	NA	NA	5908	NA	NA	1749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	114823	79871	NA	6493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	345778	NA	NA	NA	NA	54987	NA	NA	NA	NA	NA	NA	NA	NA	NA	53918	NA	NA	NA	54512	23080	NA	NA	4645	NA	NA	NA	NA	NA	NA	NA	NA	84897	NA	NA	NA	NA	1102	NA	NA	51035	NA	NA
"659"	NA	NA	50804	NA	NA	10319	NA	NA	7168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	728392	130535	NA	441094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63941	NA	NA	NA	NA	151050	NA	NA	NA	NA	NA	NA	NA	NA	NA	89884	NA	NA	NA	3596	79670	NA	NA	6578	NA	NA	NA	NA	NA	NA	NA	NA	201158	NA	NA	NA	NA	10261	NA	NA	9397	NA	NA
"660"	NA	NA	89910	NA	NA	151011	NA	NA	57136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6624	4131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2935	NA	NA	NA	NA	23039	NA	NA	NA	NA	NA	NA	NA	NA	NA	165140	NA	NA	NA	4747	8662	NA	NA	64220	NA	NA	NA	NA	NA	NA	NA	NA	79800	NA	NA	NA	NA	54942	NA	NA	51128	NA	NA
"661"	NA	NA	582	NA	NA	54899	NA	NA	5890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63908	283665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7181	NA	NA	NA	NA	57509	NA	NA	NA	NA	NA	NA	NA	NA	NA	124590	NA	NA	NA	3119	283742	NA	NA	100507297	NA	NA	NA	NA	NA	NA	NA	NA	723809	NA	NA	NA	NA	164781	NA	NA	51385	NA	NA
"662"	NA	NA	28231	NA	NA	170506	NA	NA	148203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79692	54825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100128288	NA	NA	NA	NA	6391	NA	NA	NA	NA	NA	NA	NA	NA	NA	124602	NA	NA	NA	79917	27128	NA	NA	282890	NA	NA	NA	NA	NA	NA	NA	NA	3658	NA	NA	NA	NA	84669	NA	NA	10926	NA	NA
"663"	NA	NA	51377	NA	NA	55070	NA	NA	7185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1841	5579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30000	NA	NA	NA	NA	847	NA	NA	NA	NA	NA	NA	NA	NA	NA	283358	NA	NA	NA	64600	26263	NA	NA	2010	NA	NA	NA	NA	NA	NA	NA	NA	8837	NA	NA	NA	NA	6235	NA	NA	54432	NA	NA
"664"	NA	NA	170463	NA	NA	153443	NA	NA	24144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6996	57226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10681	NA	NA	NA	NA	5051	NA	NA	NA	NA	NA	NA	NA	NA	NA	132200	NA	NA	NA	51635	170575	NA	NA	89883	NA	NA	NA	NA	NA	NA	NA	NA	221756	NA	NA	NA	NA	57038	NA	NA	9665	NA	NA
"665"	NA	NA	219736	NA	NA	51552	NA	NA	51380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65981	80114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1635	NA	NA	NA	NA	2934	NA	NA	NA	NA	NA	NA	NA	NA	NA	146325	NA	NA	NA	100996342	818	NA	NA	284403	NA	NA	NA	NA	NA	NA	NA	NA	1822	NA	NA	NA	NA	91272	NA	NA	9725	NA	NA
"666"	NA	NA	257000	NA	NA	404672	NA	NA	57584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9657	79684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3782	NA	NA	NA	NA	9141	NA	NA	NA	NA	NA	NA	NA	NA	NA	140564	NA	NA	NA	6949	5791	NA	NA	3656	NA	NA	NA	NA	NA	NA	NA	NA	5316	NA	NA	NA	NA	143187	NA	NA	23438	NA	NA
"667"	NA	NA	100506299	NA	NA	55862	NA	NA	23484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5037	8930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6305	NA	NA	NA	NA	65220	NA	NA	NA	NA	NA	NA	NA	NA	NA	2849	NA	NA	NA	23091	5007	NA	NA	7439	NA	NA	NA	NA	NA	NA	NA	NA	7029	NA	NA	NA	NA	25819	NA	NA	5884	NA	NA
"668"	NA	NA	101928222	NA	NA	3383	NA	NA	9874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3455	143888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8556	NA	NA	NA	NA	10238	NA	NA	NA	NA	NA	NA	NA	NA	NA	170393	NA	NA	NA	7556	9422	NA	NA	197342	NA	NA	NA	NA	NA	NA	NA	NA	100616668	NA	NA	NA	NA	57695	NA	NA	65005	NA	NA
"669"	NA	NA	100288432	NA	NA	996	NA	NA	66004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10336	2770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	93974	NA	NA	NA	NA	10492	NA	NA	NA	NA	NA	NA	NA	NA	NA	64779	NA	NA	NA	131870	4245	NA	NA	85458	NA	NA	NA	NA	NA	NA	NA	NA	55915	NA	NA	NA	NA	23787	NA	NA	92285	NA	NA
"670"	NA	NA	8490	NA	NA	222223	NA	NA	4089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	203547	100101467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55622	NA	NA	NA	NA	200942	NA	NA	NA	NA	NA	NA	NA	NA	NA	55184	NA	NA	NA	1305	57563	NA	NA	54058	NA	NA	NA	NA	NA	NA	NA	NA	9096	NA	NA	NA	NA	3996	NA	NA	6829	NA	NA
"671"	NA	NA	5596	NA	NA	10179	NA	NA	165631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	256471	1397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	124923	NA	NA	NA	NA	3959	NA	NA	NA	NA	NA	NA	NA	NA	NA	441024	NA	NA	NA	9717	9397	NA	NA	51667	NA	NA	NA	NA	NA	NA	NA	NA	7015	NA	NA	NA	NA	56063	NA	NA	88455	NA	NA
"672"	NA	NA	83983	NA	NA	25759	NA	NA	3275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10270	9076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23322	NA	NA	NA	NA	10404	NA	NA	NA	NA	NA	NA	NA	NA	NA	161424	NA	NA	NA	64399	2033	NA	NA	246312	NA	NA	NA	NA	NA	NA	NA	NA	54542	NA	NA	NA	NA	474171	NA	NA	5428	NA	NA
"673"	NA	NA	84668	NA	NA	646576	NA	NA	730092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4999	1385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51130	NA	NA	NA	NA	129607	NA	NA	NA	NA	NA	NA	NA	NA	NA	10864	NA	NA	NA	552889	414771	NA	NA	283659	NA	NA	NA	NA	NA	NA	NA	NA	51474	NA	NA	NA	NA	158402	NA	NA	117145	NA	NA
"674"	NA	NA	89882	NA	NA	145376	NA	NA	7913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8509	221504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79833	NA	NA	NA	NA	65264	NA	NA	NA	NA	NA	NA	NA	NA	NA	100128236	NA	NA	NA	55199	9646	NA	NA	283140	NA	NA	NA	NA	NA	NA	NA	NA	6787	NA	NA	NA	NA	199704	NA	NA	25820	NA	NA
"675"	NA	NA	140680	NA	NA	8763	NA	NA	55086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58487	814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55304	NA	NA	NA	NA	3135	NA	NA	NA	NA	NA	NA	NA	NA	NA	55218	NA	NA	NA	6809	348995	NA	NA	3276	NA	NA	NA	NA	NA	NA	NA	NA	29931	NA	NA	NA	NA	84263	NA	NA	7841	NA	NA
"676"	NA	NA	57453	NA	NA	4891	NA	NA	27130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100505874	3750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6010	NA	NA	NA	NA	10229	NA	NA	NA	NA	NA	NA	NA	NA	NA	126536	NA	NA	NA	10458	10038	NA	NA	374955	NA	NA	NA	NA	NA	NA	NA	NA	92565	NA	NA	NA	NA	84289	NA	NA	51272	NA	NA
"677"	NA	NA	254359	NA	NA	9318	NA	NA	338785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9112	23405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2309	NA	NA	NA	NA	55905	NA	NA	NA	NA	NA	NA	NA	NA	NA	400831	NA	NA	NA	284900	5775	NA	NA	4057	NA	NA	NA	NA	NA	NA	NA	NA	100129528	NA	NA	NA	NA	131870	NA	NA	53373	NA	NA
"678"	NA	NA	83891	NA	NA	5903	NA	NA	6335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79034	8467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6860	NA	NA	NA	NA	6934	NA	NA	NA	NA	NA	NA	NA	NA	NA	285877	NA	NA	NA	643783	92086	NA	NA	482	NA	NA	NA	NA	NA	NA	NA	NA	23362	NA	NA	NA	NA	6136	NA	NA	57820	NA	NA
"679"	NA	NA	90381	NA	NA	23433	NA	NA	51230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2624	23017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	392	NA	NA	NA	NA	124540	NA	NA	NA	NA	NA	NA	NA	NA	NA	7634	NA	NA	NA	84838	9368	NA	NA	2027	NA	NA	NA	NA	NA	NA	NA	NA	155435	NA	NA	NA	NA	10616	NA	NA	80228	NA	NA
"680"	NA	NA	64131	NA	NA	80351	NA	NA	57876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79912	11080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	400410	NA	NA	NA	NA	152007	NA	NA	NA	NA	NA	NA	NA	NA	NA	84439	NA	NA	NA	222183	11278	NA	NA	9726	NA	NA	NA	NA	NA	NA	NA	NA	4648	NA	NA	NA	NA	6742	NA	NA	10075	NA	NA
"681"	NA	NA	100507135	NA	NA	79709	NA	NA	54556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	202025	11001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79758	NA	NA	NA	NA	5684	NA	NA	NA	NA	NA	NA	NA	NA	NA	255082	NA	NA	NA	3857	84874	NA	NA	6360	NA	NA	NA	NA	NA	NA	NA	NA	83543	NA	NA	NA	NA	27145	NA	NA	64599	NA	NA
"682"	NA	NA	8997	NA	NA	55074	NA	NA	8661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6745	5937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23033	NA	NA	NA	NA	57226	NA	NA	NA	NA	NA	NA	NA	NA	NA	100132987	NA	NA	NA	283482	55661	NA	NA	23657	NA	NA	NA	NA	NA	NA	NA	NA	58487	NA	NA	NA	NA	1432	NA	NA	160622	NA	NA
"683"	NA	NA	26273	NA	NA	9043	NA	NA	7763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5165	9489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	472	NA	NA	NA	NA	8349	NA	NA	NA	NA	NA	NA	NA	NA	NA	374946	NA	NA	NA	9534	91147	NA	NA	4293	NA	NA	NA	NA	NA	NA	NA	NA	100190938	NA	NA	NA	NA	8666	NA	NA	117289	NA	NA
"684"	NA	NA	283578	NA	NA	55709	NA	NA	80817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5494	2549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8741	NA	NA	NA	NA	368	NA	NA	NA	NA	NA	NA	NA	NA	NA	348808	NA	NA	NA	3267	64848	NA	NA	11189	NA	NA	NA	NA	NA	NA	NA	NA	56931	NA	NA	NA	NA	83660	NA	NA	3655	NA	NA
"685"	NA	NA	8867	NA	NA	2058	NA	NA	8816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57533	26092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	694	NA	NA	NA	NA	9966	NA	NA	NA	NA	NA	NA	NA	NA	NA	375189	NA	NA	NA	100507495	65264	NA	NA	124152	NA	NA	NA	NA	NA	NA	NA	NA	3983	NA	NA	NA	NA	5550	NA	NA	293	NA	NA
"686"	NA	NA	27019	NA	NA	63971	NA	NA	100505741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	101410533	64283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	388327	NA	NA	NA	NA	9321	NA	NA	NA	NA	NA	NA	NA	NA	NA	136288	NA	NA	NA	101929717	254102	NA	NA	257152	NA	NA	NA	NA	NA	NA	NA	NA	79712	NA	NA	NA	NA	54897	NA	NA	5984	NA	NA
"687"	NA	NA	928	NA	NA	170384	NA	NA	92797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58516	55304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9649	NA	NA	NA	NA	873	NA	NA	NA	NA	NA	NA	NA	NA	NA	158067	NA	NA	NA	57524	100996681	NA	NA	11178	NA	NA	NA	NA	NA	NA	NA	NA	7175	NA	NA	NA	NA	125150	NA	NA	22883	NA	NA
"688"	NA	NA	53345	NA	NA	51762	NA	NA	132989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80298	23081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6904	NA	NA	NA	NA	151011	NA	NA	NA	NA	NA	NA	NA	NA	NA	100133308	NA	NA	NA	255520	170506	NA	NA	79831	NA	NA	NA	NA	NA	NA	NA	NA	113791	NA	NA	NA	NA	280636	NA	NA	147991	NA	NA
"689"	NA	NA	27443	NA	NA	54800	NA	NA	138009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83483	84296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5352	NA	NA	NA	NA	5558	NA	NA	NA	NA	NA	NA	NA	NA	NA	414201	NA	NA	NA	63035	3695	NA	NA	56413	NA	NA	NA	NA	NA	NA	NA	NA	9659	NA	NA	NA	NA	388799	NA	NA	1975	NA	NA
"690"	NA	NA	79989	NA	NA	55022	NA	NA	253868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9984	92126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25831	NA	NA	NA	NA	55702	NA	NA	NA	NA	NA	NA	NA	NA	NA	8434	NA	NA	NA	100289373	3987	NA	NA	65989	NA	NA	NA	NA	NA	NA	NA	NA	9367	NA	NA	NA	NA	1783	NA	NA	54663	NA	NA
"691"	NA	NA	128408	NA	NA	22930	NA	NA	147949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6103	1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84131	NA	NA	NA	NA	55603	NA	NA	NA	NA	NA	NA	NA	NA	NA	64857	NA	NA	NA	4233	643376	NA	NA	27120	NA	NA	NA	NA	NA	NA	NA	NA	85478	NA	NA	NA	NA	4883	NA	NA	201176	NA	NA
"692"	NA	NA	84532	NA	NA	57185	NA	NA	147339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11232	860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	160418	NA	NA	NA	NA	160760	NA	NA	NA	NA	NA	NA	NA	NA	NA	6120	NA	NA	NA	283349	55761	NA	NA	64377	NA	NA	NA	NA	NA	NA	NA	NA	5782	NA	NA	NA	NA	55744	NA	NA	54929	NA	NA
"693"	NA	NA	85289	NA	NA	25948	NA	NA	414926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51276	219654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4090	NA	NA	NA	NA	90637	NA	NA	NA	NA	NA	NA	NA	NA	NA	100506070	NA	NA	NA	10009	126298	NA	NA	55584	NA	NA	NA	NA	NA	NA	NA	NA	6546	NA	NA	NA	NA	80746	NA	NA	89932	NA	NA
"694"	NA	NA	85291	NA	NA	22803	NA	NA	80824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79770	121227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57089	NA	NA	NA	NA	2319	NA	NA	NA	NA	NA	NA	NA	NA	NA	55683	NA	NA	NA	2358	23135	NA	NA	23408	NA	NA	NA	NA	NA	NA	NA	NA	4507	NA	NA	NA	NA	8165	NA	NA	100507495	NA	NA
"695"	NA	NA	8994	NA	NA	55500	NA	NA	4705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10677	196047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84140	NA	NA	NA	NA	11325	NA	NA	NA	NA	NA	NA	NA	NA	NA	57460	NA	NA	NA	22862	284406	NA	NA	55287	NA	NA	NA	NA	NA	NA	NA	NA	23065	NA	NA	NA	NA	140825	NA	NA	4799	NA	NA
"696"	NA	NA	80179	NA	NA	7328	NA	NA	54969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	729438	3399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	155435	NA	NA	NA	NA	114294	NA	NA	NA	NA	NA	NA	NA	NA	NA	5870	NA	NA	NA	286676	23318	NA	NA	54676	NA	NA	NA	NA	NA	NA	NA	NA	112939	NA	NA	NA	NA	79828	NA	NA	55593	NA	NA
"697"	NA	NA	85461	NA	NA	4090	NA	NA	282566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	339287	84302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54328	NA	NA	NA	NA	98	NA	NA	NA	NA	NA	NA	NA	NA	NA	100302691	NA	NA	NA	2034	5980	NA	NA	2847	NA	NA	NA	NA	NA	NA	NA	NA	8888	NA	NA	NA	NA	23300	NA	NA	65983	NA	NA
"698"	NA	NA	1493	NA	NA	56034	NA	NA	100144604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81873	10771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	441212	NA	NA	NA	NA	10772	NA	NA	NA	NA	NA	NA	NA	NA	NA	83882	NA	NA	NA	431707	51204	NA	NA	56996	NA	NA	NA	NA	NA	NA	NA	NA	134728	NA	NA	NA	NA	10291	NA	NA	11118	NA	NA
"699"	NA	NA	440836	NA	NA	10513	NA	NA	283177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55119	5396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	692247	NA	NA	NA	NA	51479	NA	NA	NA	NA	NA	NA	NA	NA	NA	158833	NA	NA	NA	10617	7441	NA	NA	9818	NA	NA	NA	NA	NA	NA	NA	NA	643837	NA	NA	NA	NA	22982	NA	NA	64863	NA	NA
"700"	NA	NA	729970	NA	NA	9169	NA	NA	440854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9733	177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4094	NA	NA	NA	NA	7078	NA	NA	NA	NA	NA	NA	NA	NA	NA	100129662	NA	NA	NA	25936	4758	NA	NA	400242	NA	NA	NA	NA	NA	NA	NA	NA	57396	NA	NA	NA	NA	11196	NA	NA	134492	NA	NA
